TIC_ID,ra,dec,Tmag
318627801,0.0,0.0,
161715796,0.0,0.0,
397350362,0.0,0.0,
373219581,0.0,0.0,
469011135,0.0,0.0,
397904862,0.0,0.0,
246657062,0.0,0.0,
487003892,0.0,0.0,
264340141,0.0,0.0,
230330143,0.0,0.0,
462214306,0.0,0.0,
248183882,0.0,0.0,
130537274,0.0,0.0,
287822324,0.0,0.0,
418271990,0.0,0.0,
175788543,0.0,0.0,
285176228,0.0,0.0,
151968602,0.0,0.0,
374591284,0.0,0.0,
290281970,0.0,0.0,
232078533,0.0,0.0,
190763739,0.0,0.0,
325799957,0.0,0.0,
367925597,0.0,0.0,
476122438,0.0,0.0,
274860767,0.0,0.0,
164275264,0.0,0.0,
433071278,0.0,0.0,
351905720,0.0,0.0,
380106040,0.0,0.0,
138890653,0.0,0.0,
224946656,0.0,0.0,
407137565,0.0,0.0,
432903920,0.0,0.0,
421905742,0.0,0.0,
436676747,0.0,0.0,
254991351,0.0,0.0,
459235050,0.0,0.0,
215331241,0.0,0.0,
195823113,0.0,0.0,
372998201,0.0,0.0,
354704730,0.0,0.0,
155900993,0.0,0.0,
433094698,0.0,0.0,
179963280,0.0,0.0,
421959645,0.0,0.0,
102944907,0.0,0.0,
418737034,0.0,0.0,
414769750,0.0,0.0,
412145727,0.0,0.0,
365940342,0.0,0.0,
288626857,0.0,0.0,
382066151,0.0,0.0,
412291612,0.0,0.0,
322258784,0.0,0.0,
283566310,0.0,0.0,
302242500,0.0,0.0,
327496478,0.0,0.0,
114904924,0.0,0.0,
155918799,0.0,0.0,
198192466,0.0,0.0,
145812029,0.0,0.0,
275845429,0.0,0.0,
367361184,0.0,0.0,
361771543,0.0,0.0,
288438482,0.0,0.0,
326094442,0.0,0.0,
131678961,0.0,0.0,
405999542,0.0,0.0,
329840249,0.0,0.0,
353887327,0.0,0.0,
326149330,0.0,0.0,
321431760,0.0,0.0,
136226570,0.0,0.0,
323682864,0.0,0.0,
417965046,0.0,0.0,
