TIC_ID,sector,available,cadence,author
335483600,57,True,120.0,SPOC
197650870,56,True,120.0,SPOC
452803785,16,True,1800.0,TESS-SPOC
67309890,77,True,120.0,SPOC
233541860,14,True,120.0,SPOC
354594208,17,True,120.0,SPOC
431148743,56,True,200.0,TESS-SPOC
384045439,77,True,120.0,SPOC
371673488,17,True,1800.0,TESS-SPOC
316402246,15,True,1800.0,TESS-SPOC
414870287,57,True,200.0,TESS-SPOC
377420580,57,True,200.0,TESS-SPOC
329145325,16,True,1800.0,TESS-SPOC
410528770,16,True,1800.0,TESS-SPOC
428065977,16,True,1800.0,TESS-SPOC
326114850,16,True,1800.0,TESS-SPOC
331034236,56,True,120.0,SPOC
64836837,57,True,120.0,SPOC
430677414,16,True,120.0,SPOC
415741431,57,True,120.0,SPOC
272828463,17,True,1800.0,TESS-SPOC
377739433,17,True,1800.0,TESS-SPOC
376682699,77,True,120.0,SPOC
434718964,57,True,120.0,SPOC
269509393,17,True,1800.0,TESS-SPOC
270238522,17,True,1800.0,TESS-SPOC
470709084,58,True,120.0,SPOC
455962313,57,True,200.0,TESS-SPOC
272049972,57,True,200.0,TESS-SPOC
269238073,57,True,120.0,SPOC
366074069,58,True,120.0,SPOC
367102581,52,True,120.0,SPOC
387413037,52,True,120.0,SPOC
314338017,56,True,200.0,TESS-SPOC
276380902,41,True,120.0,SPOC
313761775,15,True,1800.0,TESS-SPOC
312259170,17,True,1800.0,TESS-SPOC
312469860,58,True,200.0,TESS-SPOC
354600221,17,True,1800.0,TESS-SPOC
420288086,17,True,1800.0,TESS-SPOC
445137888,58,True,120.0,SPOC
252636888,57,True,120.0,SPOC
318746829,57,True,200.0,TESS-SPOC
319068154,77,True,120.0,SPOC
431585347,17,True,1800.0,TESS-SPOC
127425841,17,True,1800.0,TESS-SPOC
409520860,17,True,1800.0,TESS-SPOC
191146556,17,True,1800.0,TESS-SPOC
241065596,17,True,1800.0,TESS-SPOC
326919774,17,True,120.0,SPOC
441732151,15,True,120.0,SPOC
405794804,16,True,1800.0,TESS-SPOC
320506985,17,True,1800.0,TESS-SPOC
117322779,58,True,200.0,TESS-SPOC
245462406,18,True,1800.0,TESS-SPOC
249862365,18,True,1800.0,TESS-SPOC
256414077,18,True,1800.0,QLP
259151170,58,True,120.0,SPOC
284050395,78,True,120.0,SPOC
285666479,58,True,120.0,SPOC
285674856,18,True,1800.0,TESS-SPOC
285677945,59,True,120.0,SPOC
292321872,18,True,120.0,SPOC
307111282,18,True,120.0,SPOC
316254876,18,True,1800.0,TESS-SPOC
304100538,1,True,120.0,SPOC
295541511,39,True,120.0,SPOC
80166433,27,True,120.0,SPOC
198213332,15,True,120.0,SPOC
89389197,54,True,120.0,SPOC
202563254,41,True,120.0,SPOC
459970307,14,True,120.0,SPOC
13419950,41,True,120.0,SPOC
375542276,14,True,120.0,SPOC
302518439,40,True,120.0,SPOC
230088370,14,True,120.0,SPOC
372757221,40,True,120.0,SPOC
112026224,40,True,120.0,SPOC
69068526,40,True,120.0,SPOC
92677094,40,True,120.0,SPOC
467666275,10,True,120.0,SPOC
287776397,12,True,120.0,SPOC
364393429,12,True,120.0,SPOC
273985865,12,True,120.0,SPOC
30037565,12,True,120.0,SPOC
50312495,2,True,120.0,SPOC
389924075,12,True,120.0,SPOC
451606970,12,True,120.0,SPOC
453260209,12,True,120.0,SPOC
141527965,12,True,120.0,SPOC
248092710,10,True,120.0,SPOC
294781547,12,True,120.0,SPOC
294981566,3,True,120.0,SPOC
374997123,12,True,120.0,SPOC
150428703,12,True,120.0,SPOC
177115354,5,True,120.0,SPOC
154716798,14,True,120.0,SPOC
198212955,14,True,120.0,SPOC
288132261,14,True,120.0,SPOC
356311210,14,True,120.0,SPOC
365938305,14,True,120.0,SPOC
406672232,14,True,120.0,SPOC
416195870,14,True,120.0,SPOC
198241702,14,True,120.0,SPOC
459969957,14,True,120.0,SPOC
153949511,14,True,120.0,SPOC
230017324,14,True,120.0,SPOC
232971294,14,True,120.0,SPOC
352764091,15,True,120.0,SPOC
198186769,40,True,120.0,SPOC
202504234,41,True,120.0,SPOC
441797803,41,True,120.0,SPOC
167092385,55,True,120.0,SPOC
167403519,55,True,120.0,SPOC
160487753,40,True,120.0,SPOC
233953967,41,True,120.0,SPOC
372264750,57,True,120.0,SPOC
277566483,55,True,120.0,SPOC
277447970,56,True,120.0,SPOC
395142888,57,True,120.0,SPOC
26880783,40,True,120.0,SPOC
275722992,55,True,120.0,SPOC
353038705,56,True,120.0,SPOC
352239069,14,True,120.0,SPOC
119700084,16,True,120.0,SPOC
148782377,16,True,120.0,SPOC
256783784,15,True,120.0,SPOC
138588540,14,True,120.0,SPOC
153976959,14,True,120.0,SPOC
154383539,15,True,120.0,SPOC
233617847,14,True,120.0,SPOC
233951353,14,True,120.0,SPOC
259172391,14,True,120.0,SPOC
294471966,14,True,120.0,SPOC
356158613,14,True,120.0,SPOC
294179385,41,True,120.0,SPOC
229944666,14,True,120.0,SPOC
237086564,17,True,120.0,SPOC
431514478,17,True,120.0,SPOC
252616865,57,True,120.0,SPOC
53875855,57,True,120.0,SPOC
202375913,57,True,120.0,SPOC
327579226,57,True,120.0,SPOC
345143460,57,True,120.0,SPOC
173612049,16,True,120.0,SPOC
177244357,17,True,120.0,SPOC
455791689,57,True,120.0,SPOC
194203348,17,True,1800.0,TESS-SPOC
288348498,85,True,120.0,SPOC
241040309,58,True,120.0,SPOC
241076290,58,True,120.0,SPOC
249945230,18,True,120.0,SPOC
251384275,58,True,120.0,SPOC
445144327,58,True,120.0,SPOC
50120414,58,True,120.0,SPOC
67418624,18,True,120.0,SPOC
219776325,14,True,120.0,SPOC
322054600,24,True,120.0,SPOC
378291076,57,True,120.0,SPOC
387260717,16,True,120.0,SPOC
422923265,18,True,120.0,SPOC
298647682,14,True,120.0,SPOC
156724719,59,True,120.0,SPOC
258829450,40,True,120.0,SPOC
266500992,59,True,120.0,SPOC
353782445,14,True,120.0,SPOC
81831095,58,True,120.0,SPOC
87090944,59,True,120.0,SPOC
321041369,19,True,120.0,SPOC
85031598,19,True,120.0,SPOC
102672709,19,True,120.0,SPOC
103448870,19,True,120.0,SPOC
288636342,19,True,120.0,SPOC
1884091865,14,True,120.0,SPOC
190223929,60,True,120.0,SPOC
22705558,47,True,120.0,SPOC
274215536,60,True,120.0,SPOC
453387619,47,True,120.0,SPOC
230377505,14,True,120.0,SPOC
29119552,47,True,120.0,SPOC
15863518,20,True,120.0,SPOC
149833117,20,True,120.0,SPOC
293617835,20,True,120.0,SPOC
241225337,20,True,120.0,SPOC
470987100,20,True,120.0,SPOC
224596152,14,True,120.0,SPOC
365673804,15,True,120.0,SPOC
233009109,15,True,120.0,SPOC
174041208,16,True,120.0,SPOC
198206613,14,True,120.0,SPOC
232650365,14,True,120.0,SPOC
233071822,14,True,120.0,SPOC
233071926,14,True,120.0,SPOC
237099296,14,True,120.0,SPOC
332477926,14,True,120.0,SPOC
367753709,14,True,120.0,SPOC
424391516,14,True,120.0,SPOC
435680451,18,True,120.0,SPOC
1551345500,14,True,120.0,SPOC
272672133,21,True,120.0,SPOC
160045097,14,True,120.0,SPOC
278683844,12,True,120.0,SPOC
